,0
13747,UMAX.AX
13748,UMDD
13749,UMDV.AS
13750,UMDV.SW
13751,UNCA.MI
13752,UNG
13753,UNO4.BE
13754,UNO4.DU
13755,UNO9.BE
13756,UNOA.BE
13757,UNOA.F
13758,UNOA.MU
13759,UNOJ.BE
13760,UNOJ.DU
13761,UNOJ.F
13762,UNOJ.HM
13763,UNOJ.MU
13764,UNOK.BE
13765,UNOK.DU
13766,UNOK.F
13767,UNOK.HM
13768,UNOK.MU
13769,UNOL.BE
13770,UNOL.DU
13771,UNOL.F
13772,UNOL.HM
13773,UNON.BE
13774,UNON.DU
13775,UNON.HM
13776,UNOU.BE
13777,UNOU.DU
13778,UNOU.F
13779,UNOU.HM
13780,UNOU.MU
13781,UNOW.BE
13782,UNOW.DU
13783,UNOW.HM
13784,UNOW.MU
13785,UNOY.BE
13786,UNOY.DU
13787,UNOY.F
13788,UNOY.HM
13789,UNOY.MU
13790,UNOZ.BE
13791,UNOZ.DU
13792,UNOZ.MU
13793,UO12.HM
13794,UO13.DU
13795,UO13.HA
13796,UO13.HM
13797,UO13.MU
13798,UO14.HA
13799,UO14.HM
13800,UO14.MU
13801,UO1A.BE
13802,UO1A.DU
13803,UO1A.F
13804,UO1A.HA
13805,UO1A.HM
13806,UO1A.MU
13807,UO1D.F
13808,UO1N.HM
13809,UO1Q.HM
13810,UOCT
13811,UP1A.DU
13812,UP1A.HA
13813,UP1A.HM
13814,UP1A.MU
13815,UPKY.HM
13816,UPRO
13817,UPVL.L
13818,UPVLD-USD.SW
13819,UPW
13820,UQ21.HM
13821,UQ26.F
13822,UQ26.MU
13823,UQ29.HM
13824,UQ2D.HA
13825,UQ2K.DU
13826,UQ2K.F
13827,UQLTS.SW
13828,URE
13829,URTH
13830,URTH.MX
13831,URTY
13832,USAB.DE
13833,USAB.DU
13834,USAB.F
13835,USAC.PA
13836,USAEUA.MI
13837,USAEUY.MI
13838,USAG.L
13839,USAG.SW
13840,USAI
13841,USAL.L
13842,USAU.L
13843,USAUK.SW
13844,USAUKD.SW
13845,USAUSA-USD.SW
13846,USAUSA.SW
13847,USAUSW.MI
13848,USAUSW.SW
13849,USAUSWN.MX
13850,USAUSY.SW
13851,USB-U.TO
13852,USCHWH.SW
13853,USCP.BE
13854,USCP.DE
13855,USCP.F
13856,USCR.L
13857,USD.AX
13858,USDE.MI
13859,USDE.SW
13860,USDTR.IS
13861,USDU
13862,USDV.L
13863,USDV.MI
13864,USDV.SW
13865,USEF.L
13866,USESG.MI
13867,USESG.SW
13868,USEU.MI
13869,USEUWH.MI
13870,USEUWH.SW
13871,USEUYH.SW
13872,USFMA.SW
13873,USFMD.MI
13874,USFMD.SW
13875,USFRN.MI
13876,USGB.L
13877,USGBPA.SW
13878,USHF.L
13879,USHG
13880,USHY.L
13881,USHY.MI
13882,USHY.PA
13883,USIH.MI
13884,USIH.PA
13885,USIX.L
13886,USLV.L
13887,USLVF
13888,USML.L
13889,USMUFE.MI
13890,USMUFE.SW
13891,USMUFH.SW
13892,USMUFS.SW
13893,USMV
13894,USMV.L
13895,USMV.MX
13896,USMVD.SW
13897,USO
13898,USOI
13899,USPA.L
13900,USPA.MI
13901,USPG.L
13902,USPY.BE
13903,USPY.DE
13904,USPY.DU
13905,USPY.F
13906,USPY.L
13907,USPY.MU
13908,USRI.L
13909,USRI.MI
13910,USRI.PA
13911,USRIH.MI
13912,USRT.MX
13913,USSC.L
13914,USSMC.MI
13915,USSMC.SW
13916,USSRF.MI
13917,USSRF.SW
13918,USSRI.MI
13919,USSRI.SW
13920,USSRIC.SW
13921,USSRID.SW
13922,USSRIE.MI
13923,USSRS.SW
13924,USSRT.SW
13925,USTP.BE
13926,USTP.DE
13927,USTP.F
13928,USTY.L
13929,USUE.DE
13930,USUE.DU
13931,USUE.F
13932,USUP.DE
13933,USUP.DU
13934,USUP.F
13935,USUP.MU
13936,USV
13937,USVEUY.MI
13938,USVL.L
13939,USVUSY.SW
13940,UTRN
13941,UTSL
13942,UUP
13943,UVAL.SW
13944,UVXY
13945,UWM
13946,UXI
13947,UYG
13948,UYM
13949,UZB
13950,V4IL.F
13951,VACF.AX
13952,VAGE.BE
13953,VAGE.DE
13954,VAGE.MU
13955,VAGF.BE
13956,VAGF.F
13957,VAGF.MI
13958,VAGF.MU
13959,VAGG.MU
13960,VAGP.BE
13961,VAGT.MU
13962,VAGU.L
13963,VAGUN.MX
13964,VAGY.MU
13965,VAL.PA
13966,VALQ
13967,VALT-U.TO
13968,VALU.DU
13969,VALW.L
13970,VANVF
13971,VAPU.L
13972,VAPUN.MX
13973,VAPX.AS
13974,VAPX.L
13975,VAPX.MI
13976,VAPX.SW
13977,VB
13978,VBK
13979,VBR
13980,VCEU.MI
13981,VCIP.TO
13982,VCIT
13983,VCIT.MX
13984,VCLT
13985,VCR
13986,VCRPF
13987,VCSH
13988,VCSH.MX
13989,VDC
13990,VDCA.L
13991,VDCA.MI
13992,VDCE.DE
13993,VDCE.DU
13994,VDCE.F
13995,VDCE.MU
13996,VDE
13997,VDEA.L
13998,VDEA.MI
13999,VDEAN.MX
14000,VDET-USD.SW
14001,VDET.SW
14002,VDEV.L
14003,VE48.BE
14004,VE48.MU
14005,VE4H.BE
14006,VE4S.BE
14007,VE4S.MU
14008,VEA
14009,VECA.BE
14010,VECA.DE
14011,VECA.DU
14012,VECA.F
14013,VECA.L
14014,VECA.MI
14015,VECA.MU
14016,VECA.SW
14017,VECP.AS
14018,VECP.DE
14019,VECP.DU
14020,VECP.F
14021,VECP.L
14022,VECP.MI
14023,VECP.MU
14024,VECP.SW
14025,VEF1.BE
14026,VEFA.BE
14027,VEFA.MU
14028,VEFB.BE
14029,VEFC.BE
14030,VEFD.BE
14031,VEFD.HM
14032,VEFE.BE
14033,VEFF.BE
14034,VEFF.MU
14035,VEFG.BE
14036,VEFH.BE
14037,VEFL.BE
14038,VEFM.MU
14039,VEFN.BE
14040,VEFN.MU
14041,VEFP.MU
14042,VEFR.BE
14043,VEFT.BE
14044,VEFU.BE
14045,VEFU.MU
14046,VEFV.BE
14047,VEFW.BE
14048,VEFY.BE
14049,VEFZ.BE
14050,VEFZ.MU
14051,VEGN
14052,VEMA.L
14053,VEMA.SW
14054,VEMT.AS
14055,VEMT.L
14056,VEMT.MI
14057,VERE.DE
14058,VERE.F
14059,VERE.L
14060,VERG.L
14061,VERX.AS
14062,VERX.BE
14063,VERX.DE
14064,VERX.F
14065,VERX.L
14066,VERX.MU
14067,VESG.AX
14068,VETA.L
14069,VETA.SW
14070,VETH.AX
14071,VETS
14072,VETY.AS
14073,VETY.L
14074,VETY.MI
14075,VETY.SW
14076,VEU
14077,VEUA.L
14078,VEUD.L
14079,VEUR.AS
14080,VEUR.L
14081,VEUR.MI
14082,VEUR.SW
14083,VFEA.BE
14084,VFEA.DE
14085,VFEA.F
14086,VFEA.MI
14087,VFEA.MU
14088,VFEAN.MX
14089,VFEG.L
14090,VFEM.BE
14091,VFH
14092,VFIN
14093,VGEA.DE
14094,VGEA.DU
14095,VGEA.F
14096,VGEA.MI
14097,VGEA.MU
14098,VGEB.BE
14099,VGEB.DE
14100,VGEB.F
14101,VGEB.MU
14102,VGEJ.BE
14103,VGEJ.DE
14104,VGEJ.DU
14105,VGEJ.F
14106,VGEJ.MU
14107,VGEK.BE
14108,VGEK.DE
14109,VGEK.F
14110,VGEK.MU
14111,VGEM.BE
14112,VGEM.DU
14113,VGEM.MU
14114,VGER.BE
14115,VGER.DE
14116,VGER.DU
14117,VGER.F
14118,VGER.L
14119,VGER.SW
14120,VGEU.BE
14121,VGEU.DU
14122,VGEU.F
14123,VGEU.MU
14124,VGK
14125,VGLT
14126,VGOV.DE
14127,VGRO.TO
14128,VGSH
14129,VGSH.MX
14130,VGT
14131,VGTY.BE
14132,VGTY.DE
14133,VGTY.DU
14134,VGTY.F
14135,VGTY.MU
14136,VGVE.BE
14137,VGVE.DU
14138,VGVE.F
14139,VGVE.MU
14140,VGVF.BE
14141,VGVF.F
14142,VGVF.MU
14143,VGVL.BE
14144,VGVL.DE
14145,VGWD.BE
14146,VGWD.DU
14147,VGWD.F
14148,VGWD.MU
14149,VGWE.DE
14150,VGWE.DU
14151,VGWE.F
14152,VGWE.MU
14153,VGWL.DU
14154,VHT
14155,VHYDN.MX
14156,VICE
14157,VIDY.TO
14158,VIG
14159,VIGB.BE
14160,VIGB.DE
14161,VIGB.DU
14162,VIGB.F
14163,VIGB.MU
14164,VIGI.MX
14165,VIIXF
14166,VIRS
14167,VISM.AX
14168,VIXL.L
14169,VIXL.MI
14170,VIXM
14171,VIXY
14172,VJPA.DE
14173,VJPA.F
14174,VJPA.L
14175,VJPA.MI
14176,VJPA.MU
14177,VJPB.L
14178,VJPE.DE
14179,VJPE.F
14180,VJPE.MU
14181,VJPN.BE
14182,VJPN.DU
14183,VJPN.L
14184,VJPU.BE
14185,VJPU.L
14186,VJZ9.BE
14187,VL3A.BE
14188,VL3A.DU
14189,VL3A.F
14190,VL3A.MU
14191,VL3B.BE
14192,VL3B.DU
14193,VL3B.HM
14194,VL3B.MU
14195,VL3C.MU
14196,VLED.DE
14197,VLED.F
14198,VLED.PA
14199,VLEU.BE
14200,VLEU.DU
14201,VLEU.F
14202,VLEU.MU
14203,VLIQ.AS
14204,VLIQ.DE
14205,VLIQ.L
14206,VLUD.DE
14207,VLUD.F
14208,VLUD.PA
14209,VLUD.SW
14210,VLUE
14211,VLUE.MX
14212,VLUS.DE
14213,VLUS.F
14214,VLUS.MU
14215,VLUT.BE
14216,VLUT.MU
14217,VLUU.DE
14218,VMBS
14219,VMID.BE
14220,VMID.DE
14221,VMID.DU
14222,VMID.F
14223,VMID.L
14224,VMID.MU
14225,VMID.SW
14226,VMIG.BE
14227,VMIG.L
14228,VMOM.BE
14229,VMOM.DE
14230,VMOM.F
14231,VMOM.MU
14232,VMOM.SW
14233,VMVL.BE
14234,VMVL.DE
14235,VMVL.DU
14236,VMVL.F
14237,VMVL.MI
14238,VMVL.MU
14239,VNGA20.MI
14240,VNGA40.MI
14241,VNGA60.MI
14242,VNGA80.MI
14243,VNGD20.MI
14244,VNM
14245,VNQ
14246,VNQI
14247,VNRA.DE
14248,VNRA.F
14249,VNRA.MU
14250,VNRT.BE
14251,VNRT.DE
14252,VNRT.DU
14253,VNRT.F
14254,VO
14255,VOO
14256,VOOG
14257,VOOG.MX
14258,VOOL.BE
14259,VOOL.DE
14260,VOOL.DU
14261,VOOL.F
14262,VOOL.HM
14263,VOOL.MU
14264,VOOM.BE
14265,VOOM.DE
14266,VOOM.DU
14267,VOOM.F
14268,VOOM.MU
14269,VOON.BE
14270,VOOP.BE
14271,VOX
14272,VPL
14273,VPU
14274,VRP
14275,VSCA.L
14276,VSCA.SW
14277,VSGX
14278,VSS
14279,VT
14280,VTEB
14281,VTI
14282,VTIP.MX
14283,VTV
14284,VUCE.BE
14285,VUCE.DE
14286,VUCE.F
14287,VUCE.MI
14288,VUCE.MU
14289,VUCF.BE
14290,VUG
14291,VUKE.BE
14292,VUKE.DU
14293,VUKG.BE
14294,VUKGN.MX
14295,VUSA.AS
14296,VUSA.BE
14297,VUSA.DE
14298,VUSA.DU
14299,VUSA.F
14300,VUSA.L
14301,VUSA.MI
14302,VUSA.SW
14303,VUSC.DE
14304,VUSC.DU
14305,VUSC.F
14306,VUSC.L
14307,VUSC.MI
14308,VUSC.SW
14309,VUSD.L
14310,VV
14311,VWCE.DU
14312,VWCE.MU
14313,VWCG.BE
14314,VWO
14315,VXF
14316,VXUS
14317,VXX
14318,VYM
14319,VYMI
14320,VYMI.MX
14321,W00B.HM
14322,W311.DE
14323,W311.F
14324,W7J1.BE
14325,W7J1.DU
14326,W7J1.F
14327,W9DA.BE
14328,W9DA.DU
14329,W9DA.F
14330,W9DA.HM
14331,W9DA.MU
14332,WANT
14333,WATL.L
14334,WATU.L
14335,WBIY
14336,WBND
14337,WCLD
14338,WCOA.L
14339,WCOA.MI
14340,WCOB.L
14341,WCOD.AS
14342,WCOD.L
14343,WCOD.SW
14344,WCOE.MI
14345,WCOE.SW
14346,WCOG.L
14347,WCOG.SW
14348,WCOM.L
14349,WCOM.SW
14350,WCOS.AS
14351,WCOS.L
14352,WCOS.SW
14353,WDIV
14354,WDIV.AX
14355,WEEUF
14356,WELL.L
14357,WELL.MI
14358,WELP.L
14359,WENS.AS
14360,WENS.SW
14361,WESG.L
14362,WESG.MI
14363,WFIN.AS
14364,WFIN.L
14365,WFIN.SW
14366,WIAU.L
14367,WIAUN.MX
14368,WIGG.L
14369,WINC
14370,WING.L
14371,WITS.AS
14372,WITS.SW
14373,WLDH.MI
14374,WLDH.PA
14375,WLDL.L
14376,WLDU.L
14377,WLDX.MI
14378,WOMN.TO
14379,WQDS.L
14380,WQDV.L
14381,WRDEUA.MI
14382,WRDU.AS
14383,WSCD.BE
14384,WSCD.DU
14385,WSCD.MU
14386,WSCE.HM
14387,WSCE.MU
14388,WSCF.HM
14389,WSCF.MU
14390,WSCG.HM
14391,WSCG.MU
14392,WSCH.HM
14393,WSCH.MU
14394,WSCI.HM
14395,WSCI.MU
14396,WSML.L
14397,WSRD.TO
14398,WSREUA.MI
14399,WSRI.L
14400,WSRI.MI
14401,WSRI.PA
14402,WSRI.TO
14403,WSRIA.MI
14404,WSRIA.SW
14405,WSRIC.SW
14406,WSRID.SW
14407,WSRIE.MI
14408,WSRUS-USD.SW
14409,WTCH.AS
14410,WTDD.BE
14411,WTDD.DU
14412,WTDE.BE
14413,WTDE.DU
14414,WTDF.BE
14415,WTDF.DE
14416,WTDF.DU
14417,WTDF.F
14418,WTDF.MU
14419,WTDH.BE
14420,WTDH.DE
14421,WTDH.DU
14422,WTDH.F
14423,WTDH.MU
14424,WTDI.BE
14425,WTDI.DE
14426,WTDI.DU
14427,WTDI.F
14428,WTDK.BE
14429,WTDM.DE
14430,WTDM.DU
14431,WTDM.F
14432,WTDM.MU
14433,WTDP.DE
14434,WTDP.DU
14435,WTDP.F
14436,WTDP.MU
14437,WTDQ.BE
14438,WTDQ.DE
14439,WTDQ.DU
14440,WTDQ.F
14441,WTDQ.MU
14442,WTDR.DE
14443,WTDR.DU
14444,WTDR.F
14445,WTDR.MU
14446,WTDS.DE
14447,WTDS.DU
14448,WTDS.F
14449,WTDS.MU
14450,WTDT.BE
14451,WTDW.BE
14452,WTDX.BE
14453,WTDX.DE
14454,WTDX.DU
14455,WTDX.F
14456,WTDX.MU
14457,WTDY.DE
14458,WTDY.DU
14459,WTDY.F
14460,WTDY.MU
14461,WTEB.DE
14462,WTEB.DU
14463,WTEB.F
14464,WTEC.L
14465,WTEC.MI
14466,WTEC.SW
14467,WTED.BE
14468,WTED.DE
14469,WTED.DU
14470,WTED.F
14471,WTED.MU
14472,WTEE.DE
14473,WTEE.DU
14474,WTEE.F
14475,WTEE.MU
14476,WTEH.DE
14477,WTEH.DU
14478,WTEH.F
14479,WTEI.BE
14480,WTEI.DE
14481,WTEI.DU
14482,WTEI.F
14483,WTEI.MU
14484,WTEJ.BE
14485,WTEJ.DE
14486,WTEJ.DU
14487,WTEJ.F
14488,WTEJ.MU
14489,WTEL.AS
14490,WTEL.L
14491,WTEL.SW
14492,WTEM.BE
14493,WTEM.DE
14494,WTEM.DU
14495,WTEM.F
14496,WTEM.MU
14497,WTEQ.BE
14498,WTES.BE
14499,WTES.DE
14500,WTES.DU
14501,WTES.F
14502,WTES.MU
14503,WTEU.DE
14504,WTEU.DU
14505,WTEU.F
14506,WTEU.MU
14507,WTIA.BE
14508,WTIA.DU
14509,WTIC.BE
14510,WTIC.DE
14511,WTIC.DU
14512,WTIC.F
14513,WTIC.MU
14514,WTID.MI
14515,WTIF.DE
14516,WTIF.DU
14517,WTIF.F
14518,WTIF.MU
14519,WTIG.BE
14520,WTIH.BE
14521,WTIH.MU
14522,WTII.BE
14523,WTII.MU
14524,WTIJ.BE
14525,WTIM.BE
14526,WTIM.DE
14527,WTIM.DU
14528,WTIM.F
14529,WTIM.MU
14530,WTIQ.BE
14531,WTIS.BE
14532,WTIY.MU
14533,WTIZ.BE
14534,WTIZ.DE
14535,WTIZ.DU
14536,WTIZ.F
14537,WTIZ.MU
14538,WUGI
14539,WWTU.L
14540,WX2.BE
14541,WXH0.F
14542,WXH1.F
14543,WXH2.BE
14544,WXH2.DU
14545,WXH2.HM
14546,WXH2.MU
14547,WXH8.HM
14548,WXHA.HM
14549,WXHB.BE
14550,WXHB.DU
14551,WXHB.HM
14552,WXHB.MU
14553,WXHE.BE
14554,WXHE.MU
14555,WXHF.BE
14556,WXHF.DU
14557,WXHF.HM
14558,WXHF.MU
14559,WXHG.AX
14560,WXHG.MU
14561,WXHH.DU
14562,WXHH.MU
14563,WXI0.HM
14564,WXI0.MU
14565,WXI1.HM
14566,WXI5.MU
14567,WXI7.HA
14568,WXI7.HM
14569,WXI7.MU
14570,WXIC.BE
14571,WXIC.DU
14572,WXIC.HA
14573,WXIC.HM
14574,WXID.BE
14575,WXID.DU
14576,WXID.MU
14577,WXIF.HM
14578,WXIG.BE
14579,WXIG.HM
14580,WXIG.MU
14581,WXIH.MU
14582,WXII.HM
14583,WXII.MU
14584,WXIJ.HM
14585,WXIK.DU
14586,WXIK.MU
14587,WXIP.MU
14588,WXIQ.BE
14589,WXIQ.DU
14590,WXIQ.MU
14591,WXIT.HM
14592,WXIT.MU
14593,WXIU.MU
14594,WXIV.MU
14595,WXIX.HM
14596,WXIY.BE
14597,WXIY.DU
14598,WXIY.F
14599,WXIY.HA
14600,WXIY.MU
14601,WXO3.BE
14602,WXO3.DU
14603,WXO3.HA
14604,WXSP
14605,WXUC.DU
14606,WYD8.BE
14607,WYD8.DU
14608,WYD8.HM
14609,WYD8.MU
14610,WYDA.BE
14611,WYDA.DU
14612,WYDA.HM
14613,WYDA.MU
14614,WYDB.BE
14615,WYDB.DU
14616,WYDB.F
14617,WYDB.HM
14618,WYDB.MU
14619,WYDC.BE
14620,WYDC.DU
14621,WYDC.F
14622,WYDC.HM
14623,WYDC.MU
14624,WYDD.BE
14625,WYDD.DU
14626,WYDD.F
14627,WYDD.HM
14628,WYDD.MU
14629,WYDE.MU
14630,WYDG.BE
14631,WYDG.DU
14632,WYDG.F
14633,WYDG.HM
14634,WYDG.MU
14635,WYDH.BE
14636,WYDH.F
14637,WYDH.HM
14638,WYDH.MU
14639,WYDJ.BE
14640,WYDJ.DU
14641,WYDJ.F
14642,WYDJ.HM
14643,WYDJ.MU
14644,WYDK.DU
14645,WYDK.F
14646,WYDN.BE
14647,WYJ8.F
14648,WYJB.HM
14649,WYJB.MU
14650,WYJC.BE
14651,WYJC.DU
14652,WYJC.F
14653,WYJC.HM
14654,WYJC.MU
14655,WYJD.BE
14656,WYJD.DU
14657,WYJD.F
14658,WYJD.HM
14659,WYJD.MU
14660,WYJI.BE
14661,WYJI.DU
14662,WYJI.HM
14663,WYJI.MU
14664,WYJK.BE
14665,WYJK.DU
14666,WYJK.HM
14667,WYJT.HM
14668,WYJV.DU
14669,WYJZ.BE
14670,WYJZ.DU
14671,WYJZ.HM
14672,WYJZ.MU
14673,WYS4.DU
14674,WYSC.BE
14675,WYSC.DU
14676,WYSC.MU
14677,WYU1.BE
14678,WYU1.DU
14679,WYU1.F
14680,WYU1.HM
14681,WYU1.MU
14682,WYU3.DU
14683,WYU3.F
14684,WYU3.HM
14685,WYU4.DU
14686,WYU4.F
14687,WYU4.HM
14688,WYU5.MU
14689,WYU7.HM
14690,WYUA.BE
14691,WYUA.DU
14692,WYUA.MU
14693,WYUC.BE
14694,WYUC.DU
14695,WYUC.MU
14696,WYUE.BE
14697,WYUE.DU
14698,WYUE.MU
14699,WYZA.BE
14700,WYZA.DU
14701,WYZA.F
14702,WYZA.HM
14703,WYZA.MU
14704,WYZB.DU
14705,WYZB.F
14706,WYZB.MU
14707,WYZC.BE
14708,WYZC.DU
14709,WYZC.MU
14710,WYZD.BE
14711,WYZD.DU
14712,WYZD.F
14713,WYZD.MU
14714,WYZE.DU
14715,WYZE.F
14716,WYZE.MU
14717,WYZF.BE
14718,WYZF.DU
14719,WYZF.F
14720,WYZF.MU
14721,WYZG.BE
14722,WYZG.DU
14723,WYZG.MU
14724,WYZH.BE
14725,WYZH.MU
14726,WYZI.BE
14727,WYZI.F
14728,WYZK.BE
14729,WYZK.MU
14730,WYZW.BE
14731,WYZW.MU
14732,WYZX.MU
14733,WYZY.MU
14734,WYZZ.MU
14735,WZD1.MU
14736,WZDB.BE
14737,WZDB.DU
14738,WZDB.MU
14739,WZE1.BE
14740,WZE1.DU
14741,WZE1.HM
14742,WZE1.MU
14743,WZEA.BE
14744,WZEA.DU
14745,WZEA.F
14746,WZEA.MU
14747,WZEB.BE
14748,WZEB.DU
14749,WZEB.F
14750,WZEB.HM
14751,WZEB.MU
14752,WZEC.BE
14753,WZEC.DU
14754,WZEC.MU
14755,WZED.HM
14756,WZEE.BE
14757,WZEE.DU
14758,WZEE.F
14759,WZEE.MU
14760,WZEG.HM
14761,WZEI.HM
14762,WZEJ.BE
14763,WZEL.HM
14764,WZEP.HM
14765,WZEQ.HM
14766,WZER.HM
14767,WZES.HM
14768,WZET.HM
14769,WZEU.HM
14770,WZEY.HM
14771,WZF5.BE
14772,WZF5.DU
14773,WZF5.MU
14774,WZF7.BE
14775,WZF7.F
14776,WZF8.MU
14777,WZF9.HM
14778,WZFA.BE
14779,WZFA.DU
14780,WZFA.F
14781,WZFA.HM
14782,WZFA.MU
14783,WZFB.BE
14784,WZFB.DU
14785,WZFB.F
14786,WZFB.HM
14787,WZFB.MU
14788,WZFC.BE
14789,WZFC.DU
14790,WZFC.F
14791,WZFC.MU
14792,WZFD.HM
14793,WZFG.DU
14794,WZFH.HA
14795,WZFH.HM
14796,WZFI.BE
14797,WZFI.F
14798,WZFI.MU
14799,WZFL.BE
14800,WZFN.BE
14801,WZFN.MU
14802,WZFP.BE
14803,WZFP.DU
14804,WZFP.HM
14805,WZFQ.HM
14806,WZFR.HM
14807,WZFS.BE
14808,WZFS.DU
14809,WZFS.F
14810,WZFS.HA
14811,WZFS.HM
14812,WZFS.MU
14813,WZFT.DU
14814,WZFT.F
14815,WZFT.HA
14816,WZFT.HM
14817,WZFT.MU
14818,WZFU.BE
14819,WZFU.F
14820,WZFU.HM
14821,WZFU.MU
14822,WZFW.MU
14823,WZFX.BE
14824,WZFX.DU
14825,WZFX.HM
14826,WZFX.MU
14827,WZFZ.BE
14828,WZFZ.DU
14829,WZFZ.F
14830,WZFZ.HM
14831,WZFZ.MU
14832,X13D.BE
14833,X13G.DE
14834,X13G.DU
14835,X13G.F
14836,X13G.MI
14837,X13G.PA
14838,X13G.SW
14839,X13K.BE
14840,X13L.BE
14841,X1G.MI
14842,X1G.PA
14843,X1GD.PA
14844,X3A6.BE
14845,X500.DE
14846,X500.F
14847,X8LQ.BE
14848,X8LV.BE
14849,X8LZ.BE
14850,X8LZ.MU
14851,X9IJ.DU
14852,X9IJ.HM
14853,X9IJ.MU
14854,XACT-OBLIGATION.ST
14855,XACT-SMABOLAG.ST
14856,XACT-SVERIGE.ST
14857,XAD1.SW
14858,XAIN.BE
14859,XAIN.DU
14860,XAIN.F
14861,XAIN.HM
14862,XAIN.MU
14863,XAIX.BE
14864,XAIX.DE
14865,XAIX.DU
14866,XAIX.HM
14867,XAIX.MU
14868,XAMA.BE
14869,XAMA.F
14870,XAMA.MU
14871,XAMB.BE
14872,XAMB.DE
14873,XAMB.DU
14874,XAMB.F
14875,XAMC.BE
14876,XAMC.F
14877,XAMC.MU
14878,XAMF.BE
14879,XAMF.F
14880,XAMF.MU
14881,XAMG.BE
14882,XAMG.F
14883,XAMG.MU
14884,XAMH.MU
14885,XAMJ.MU
14886,XAMZ.BE
14887,XAR
14888,XAT1.BE
14889,XAT1.DU
14890,XAT1.MU
14891,XAUS.L
14892,XAY3.BE
14893,XAY3.DU
14894,XAY3.HM
14895,XAY3.MU
14896,XAY4.DU
14897,XAY4.HM
14898,XAY4.MU
14899,XAYC.F
14900,XAYC.HA
14901,XAYC.HM
14902,XAYC.MU
14903,XAYD.BE
14904,XAYD.DU
14905,XAYD.MU
14906,XAYE.F
14907,XAYF.HA
14908,XAYF.HM
14909,XAYF.MU
14910,XAYG.BE
14911,XAYG.F
14912,XAYG.HA
14913,XAYG.HM
14914,XAYG.MU
14915,XAYH.BE
14916,XAYH.F
14917,XAYH.HM
14918,XAYJ.DU
14919,XAYJ.HM
14920,XAYJ.MU
14921,XAYK.F
14922,XAYL.F
14923,XAYM.BE
14924,XAYM.DU
14925,XAYM.F
14926,XAYM.HA
14927,XAYM.HM
14928,XAYM.MU
14929,XAYN.BE
14930,XAYN.F
14931,XAYN.HA
14932,XAYN.HM
14933,XAYN.MU
14934,XAYP.BE
14935,XAYP.DU
14936,XAYP.F
14937,XAYP.HA
14938,XAYP.HM
14939,XAYP.MU
14940,XAYQ.BE
14941,XAYQ.DU
14942,XAYQ.F
14943,XAYQ.HA
14944,XAYQ.MU
14945,XAYR.BE
14946,XAYR.DU
14947,XAYR.F
14948,XAYR.HA
14949,XAYR.HM
14950,XAYR.MU
14951,XAYS.HM
14952,XAYW.F
14953,XBAC.SW
14954,XBAE.BE
14955,XBAE.DU
14956,XBAE.F
14957,XBAE.MI
14958,XBAE.MU
14959,XBAE.SW
14960,XBAG.BE
14961,XBAG.DE
14962,XBAG.DU
14963,XBAG.F
14964,XBAG.L
14965,XBAG.MI
14966,XBAG.MU
14967,XBAG.SW
14968,XBAI.DE
14969,XBAI.DU
14970,XBAI.F
14971,XBAK.BE
14972,XBAK.DU
14973,XBAK.F
14974,XBAK.HM
14975,XBAK.MU
14976,XBAS.BE
14977,XBAS.DE
14978,XBAS.DU
14979,XBAS.MU
14980,XBAT.DE
14981,XBAT.DU
14982,XBAT.F
14983,XBAT.HM
14984,XBAT.MU
14985,XBAU.SW
14986,XBI
14987,XBTR.SW
14988,XBUY
14989,XC48.HM
14990,XC48.MU
14991,XC49.DU
14992,XC4C.F
14993,XCAC.MI
14994,XCAD.L
14995,XCAN.SW
14996,XCEM
14997,XCHA.DU
14998,XCHA.F
14999,XCHA.MU
15000,XCSR.TO
15001,XDAX.MI
15002,XDEB.BE
15003,XDEB.DE
15004,XDEB.DU
15005,XDEB.F
15006,XDEB.MI
15007,XDEB.MU
15008,XDEB.SW
15009,XDEM.BE
15010,XDEM.DE
15011,XDEM.DU
15012,XDEM.F
15013,XDEM.L
15014,XDEM.MI
15015,XDEM.MU
15016,XDEM.SW
15017,XDEP.BE
15018,XDEP.DE
15019,XDEP.DU
15020,XDEP.F
15021,XDEP.MI
15022,XDEP.MU
15023,XDEP.SW
15024,XDEQ.BE
15025,XDEQ.DU
15026,XDEQ.F
15027,XDEQ.MI
15028,XDEQ.MU
15029,XDEQ.SW
15030,XDER.MI
15031,XDEV.BE
15032,XDEV.DE
15033,XDEV.DU
15034,XDEV.F
15035,XDEV.MI
15036,XDEV.MU
15037,XDEW.BE
15038,XDEW.DE
15039,XDEW.DU
15040,XDEW.F
15041,XDEW.MU
15042,XDEW.SW
15043,XDGE.BE
15044,XDGE.DU
15045,XDGE.F
15046,XDGE.MU
15047,XDGE.SW
15048,XDGM.BE
15049,XDGM.DE
15050,XDGM.DU
15051,XDGM.F
15052,XDGM.MU
15053,XDGU.MI
15054,XDGU.MU
15055,XDGU.SW
15056,XDIV
15057,XDJE.BE
15058,XDJE.DE
15059,XDJE.DU
15060,XDJP.BE
15061,XDND.BE
15062,XDND.DU
15063,XDND.F
15064,XDND.MU
15065,XDNDN.MX
15066,XDNE.BE
15067,XDNE.DU
15068,XDNE.F
15069,XDNE.MU
15070,XDNS.L
15071,XDNY.BE
15072,XDNY.DU
15073,XDNY.F
